timestamp,agent_id,question_id,response
2025-11-01T03:04:05.878161+00:00,Agent_547,1,Right direction
2025-11-01T03:04:23.847430+00:00,Agent_547,2,Good
2025-11-01T03:04:24.426542+00:00,Agent_547,3,Fair/Poor
2025-11-01T03:04:33.781520+00:00,Agent_547,4,Good
2025-11-01T03:04:51.580849+00:00,Agent_547,5,Not sure
2025-11-01T03:04:52.113716+00:00,Agent_548,1,No opinion
2025-11-01T03:05:01.467219+00:00,Agent_548,2,Good
2025-11-01T03:05:10.775816+00:00,Agent_548,3,Fair/Poor
2025-11-01T03:05:11.180946+00:00,Agent_548,4,Good
2025-11-01T03:05:11.595057+00:00,Agent_548,5,Fair/Poor
2025-11-01T03:05:12.087929+00:00,Agent_549,1,Wrong direction
2025-11-01T03:05:30.547164+00:00,Agent_549,2,Good
2025-11-01T03:05:48.500688+00:00,Agent_549,3,Good
2025-11-01T03:05:48.896933+00:00,Agent_549,4,Fair/Poor
2025-11-01T03:05:58.293677+00:00,Agent_549,5,Fair/Poor
2025-11-01T03:06:07.630210+00:00,Agent_550,1,Wrong direction
2025-11-01T03:06:08.147893+00:00,Agent_550,2,Good
2025-11-01T03:06:26.277742+00:00,Agent_550,3,Fair/Poor
2025-11-01T03:06:26.896155+00:00,Agent_550,4,Fair/Poor
2025-11-01T03:06:45.103107+00:00,Agent_550,5,Good
2025-11-01T03:06:45.635784+00:00,Agent_551,1,Wrong direction
2025-11-01T03:06:46.075964+00:00,Agent_551,2,Fair/Poor
2025-11-01T03:07:03.868744+00:00,Agent_551,3,Not sure
2025-11-01T03:07:22.170056+00:00,Agent_551,4,Fair/Poor
2025-11-01T03:07:22.742818+00:00,Agent_551,5,Fair/Poor
2025-11-01T03:07:23.384086+00:00,Agent_552,1,Wrong direction
2025-11-01T03:07:42.039846+00:00,Agent_552,2,Good
2025-11-01T03:07:43.259679+00:00,Agent_552,3,Fair/Poor
2025-11-01T03:08:01.440679+00:00,Agent_552,4,Good
2025-11-01T03:08:10.810826+00:00,Agent_552,5,Fair/Poor
2025-11-01T03:08:11.737286+00:00,Agent_553,1,Wrong direction
2025-11-01T03:08:21.484869+00:00,Agent_553,2,Good
2025-11-01T03:08:21.930642+00:00,Agent_553,3,Fair/Poor
2025-11-01T03:08:40.198708+00:00,Agent_553,4,Fair/Poor
2025-11-01T03:08:40.954486+00:00,Agent_553,5,Excellent/Very good
2025-11-01T03:08:50.332008+00:00,Agent_554,1,Wrong direction
2025-11-01T03:08:50.744552+00:00,Agent_554,2,Good
2025-11-01T03:08:51.494005+00:00,Agent_554,3,Fair/Poor
2025-11-01T03:09:00.986913+00:00,Agent_554,4,Good
2025-11-01T03:09:01.928426+00:00,Agent_554,5,Fair/Poor
2025-11-01T03:09:20.341887+00:00,Agent_555,1,Wrong direction
2025-11-01T03:09:29.660257+00:00,Agent_555,2,Good
2025-11-01T03:09:47.546566+00:00,Agent_555,3,Excellent/Very good
2025-11-01T03:09:57.277046+00:00,Agent_555,4,Fair/Poor
2025-11-01T03:09:57.638635+00:00,Agent_555,5,Fair/Poor
2025-11-01T03:10:06.885789+00:00,Agent_556,1,Wrong direction
2025-11-01T03:10:07.397704+00:00,Agent_556,2,Fair/Poor
2025-11-01T03:10:08.722016+00:00,Agent_556,3,Fair/Poor
2025-11-01T03:10:18.102577+00:00,Agent_556,4,Fair/Poor
2025-11-01T03:10:35.956602+00:00,Agent_556,5,Not sure
2025-11-01T03:10:45.528588+00:00,Agent_557,1,Wrong direction
2025-11-01T03:10:45.874522+00:00,Agent_557,2,Good
2025-11-01T03:10:46.427675+00:00,Agent_557,3,Fair/Poor
2025-11-01T03:11:04.617281+00:00,Agent_557,4,Fair/Poor
2025-11-01T03:13:17.598299+00:00,Agent_557,5,Fair/Poor
2025-11-01T03:13:18.260439+00:00,Agent_558,1,Wrong direction
2025-11-01T03:13:18.751726+00:00,Agent_558,2,Fair/Poor
2025-11-01T03:13:19.204147+00:00,Agent_558,3,Fair/Poor
2025-11-01T03:13:19.840191+00:00,Agent_558,4,Good
2025-11-01T03:13:20.368975+00:00,Agent_558,5,Fair/Poor
2025-11-01T03:13:20.982687+00:00,Agent_559,1,Wrong direction
2025-11-01T03:13:21.521824+00:00,Agent_559,2,Good
2025-11-01T03:13:21.859118+00:00,Agent_559,3,Fair/Poor
2025-11-01T03:13:22.273390+00:00,Agent_559,4,Good
2025-11-01T03:13:22.866273+00:00,Agent_559,5,Fair/Poor
2025-11-01T03:13:23.529729+00:00,Agent_560,1,Wrong direction
2025-11-01T03:13:23.933098+00:00,Agent_560,2,Good
2025-11-01T03:13:24.913575+00:00,Agent_560,3,Good
2025-11-01T03:13:25.419697+00:00,Agent_560,4,Fair/Poor
2025-11-01T03:13:25.903678+00:00,Agent_560,5,Fair/Poor
2025-11-01T03:13:26.419607+00:00,Agent_561,1,Wrong direction
2025-11-01T03:13:45.892061+00:00,Agent_561,2,Good
2025-11-01T03:13:55.309013+00:00,Agent_561,3,Fair/Poor
2025-11-01T03:13:55.752542+00:00,Agent_561,4,Good
2025-11-01T03:14:05.036391+00:00,Agent_561,5,Fair/Poor
2025-11-01T03:14:14.412252+00:00,Agent_562,1,Right direction
2025-11-01T03:14:15.333945+00:00,Agent_562,2,Good
2025-11-01T03:14:33.397732+00:00,Agent_562,3,Good
2025-11-01T03:14:51.730342+00:00,Agent_562,4,Good
2025-11-01T03:15:09.955464+00:00,Agent_562,5,Fair/Poor
2025-11-01T03:15:10.399498+00:00,Agent_563,1,Wrong direction
2025-11-01T03:15:10.949708+00:00,Agent_563,2,Fair/Poor
2025-11-01T03:15:11.602995+00:00,Agent_563,3,Fair/Poor
2025-11-01T03:15:12.095379+00:00,Agent_563,4,Fair/Poor
2025-11-01T03:15:21.694716+00:00,Agent_563,5,Fair/Poor
2025-11-01T03:15:22.421942+00:00,Agent_564,1,Wrong direction
2025-11-01T03:15:40.187912+00:00,Agent_564,2,Not sure
2025-11-01T03:15:49.586079+00:00,Agent_564,3,Good
2025-11-01T03:15:58.969694+00:00,Agent_564,4,Fair/Poor
2025-11-01T03:16:17.133689+00:00,Agent_564,5,Fair/Poor
2025-11-01T03:16:17.686237+00:00,Agent_565,1,Wrong direction
2025-11-01T03:16:18.078408+00:00,Agent_565,2,Good
2025-11-01T03:16:18.820747+00:00,Agent_565,3,Fair/Poor
2025-11-01T03:16:37.013195+00:00,Agent_565,4,Good
2025-11-01T03:16:54.831892+00:00,Agent_565,5,Fair/Poor
2025-11-01T03:16:55.193219+00:00,Agent_566,1,Wrong direction
2025-11-01T03:17:04.546014+00:00,Agent_566,2,Good
2025-11-01T03:17:05.106780+00:00,Agent_566,3,Good
2025-11-01T03:17:23.383212+00:00,Agent_566,4,Good
2025-11-01T03:17:23.964432+00:00,Agent_566,5,Fair/Poor
2025-11-01T03:17:33.252029+00:00,Agent_567,1,Wrong direction
2025-11-01T03:17:52.263794+00:00,Agent_567,2,Good
2025-11-01T03:18:01.762012+00:00,Agent_567,3,Fair/Poor
2025-11-01T03:18:02.966906+00:00,Agent_567,4,Good
2025-11-01T03:18:03.343874+00:00,Agent_567,5,Fair/Poor
2025-11-01T03:18:21.123817+00:00,Agent_568,1,Right direction
2025-11-01T03:18:21.614946+00:00,Agent_568,2,Good
2025-11-01T03:18:22.008809+00:00,Agent_568,3,Fair/Poor
2025-11-01T03:18:31.403341+00:00,Agent_568,4,Good
2025-11-01T03:20:45.269389+00:00,Agent_568,5,Not sure
2025-11-01T03:20:45.643433+00:00,Agent_569,1,Wrong direction
2025-11-01T03:20:46.278409+00:00,Agent_569,2,Good
2025-11-01T03:20:46.822998+00:00,Agent_569,3,Fair/Poor
2025-11-01T03:20:47.598496+00:00,Agent_569,4,Fair/Poor
2025-11-01T03:20:48.150772+00:00,Agent_569,5,Fair/Poor
2025-11-01T03:20:48.664416+00:00,Agent_570,1,Wrong direction
2025-11-01T03:20:49.121671+00:00,Agent_570,2,Good
2025-11-01T03:20:49.585542+00:00,Agent_570,3,Fair/Poor
2025-11-01T03:20:49.938992+00:00,Agent_570,4,Good
2025-11-01T03:20:50.514585+00:00,Agent_570,5,Fair/Poor
2025-11-01T03:20:51.285900+00:00,Agent_571,1,Wrong direction
2025-11-01T03:20:51.757627+00:00,Agent_571,2,Good
2025-11-01T03:20:52.159355+00:00,Agent_571,3,Good
2025-11-01T03:20:52.639549+00:00,Agent_571,4,Good
2025-11-01T03:20:53.185409+00:00,Agent_571,5,Fair/Poor
2025-11-01T03:20:53.739743+00:00,Agent_572,1,Wrong direction
2025-11-01T03:21:11.829139+00:00,Agent_572,2,Good
2025-11-01T03:21:21.172583+00:00,Agent_572,3,Good
2025-11-01T03:21:21.571122+00:00,Agent_572,4,Good
2025-11-01T03:21:22.051711+00:00,Agent_572,5,Fair/Poor
2025-11-01T03:21:31.729408+00:00,Agent_573,1,Wrong direction
2025-11-01T03:21:32.249134+00:00,Agent_573,2,Good
2025-11-01T03:21:50.104941+00:00,Agent_573,3,Excellent/Very good
2025-11-01T03:21:50.791584+00:00,Agent_573,4,Good
2025-11-01T03:21:52.235316+00:00,Agent_573,5,Fair/Poor
2025-11-01T03:22:10.128494+00:00,Agent_574,1,Right direction
2025-11-01T03:22:28.547518+00:00,Agent_574,2,Good
2025-11-01T03:22:28.961729+00:00,Agent_574,3,Fair/Poor
2025-11-01T03:22:29.386880+00:00,Agent_574,4,Fair/Poor
2025-11-01T03:22:47.843152+00:00,Agent_574,5,Fair/Poor
2025-11-01T03:22:48.304405+00:00,Agent_575,1,Wrong direction
2025-11-01T03:23:07.250256+00:00,Agent_575,2,Good
2025-11-01T03:23:07.613661+00:00,Agent_575,3,Good
2025-11-01T03:23:16.935857+00:00,Agent_575,4,Good
2025-11-01T03:23:35.314399+00:00,Agent_575,5,Fair/Poor
2025-11-01T03:23:35.781638+00:00,Agent_576,1,Wrong direction
2025-11-01T03:23:36.169652+00:00,Agent_576,2,Good
2025-11-01T03:23:54.003947+00:00,Agent_576,3,Good
2025-11-01T03:24:03.292629+00:00,Agent_576,4,Good
2025-11-01T03:24:03.746490+00:00,Agent_576,5,Not sure
2025-11-01T03:24:13.195166+00:00,Agent_577,1,Wrong direction
2025-11-01T03:24:13.852223+00:00,Agent_577,2,Fair/Poor
2025-11-01T03:24:14.389548+00:00,Agent_577,3,Fair/Poor
2025-11-01T03:24:14.871727+00:00,Agent_577,4,Fair/Poor
2025-11-01T03:24:24.165786+00:00,Agent_577,5,Fair/Poor
2025-11-01T03:24:33.538109+00:00,Agent_578,1,Wrong direction
2025-11-01T03:24:51.390082+00:00,Agent_578,2,Excellent/Very good
2025-11-01T03:24:51.920880+00:00,Agent_578,3,Fair/Poor
2025-11-01T03:25:09.687959+00:00,Agent_578,4,Fair/Poor
2025-11-01T03:25:10.161756+00:00,Agent_578,5,Fair/Poor
2025-11-01T03:25:10.804479+00:00,Agent_579,1,Wrong direction
2025-11-01T03:25:20.015113+00:00,Agent_579,2,Good
2025-11-01T03:25:20.570295+00:00,Agent_579,3,Good
2025-11-01T03:25:38.515153+00:00,Agent_579,4,Fair/Poor
2025-11-01T03:25:47.926491+00:00,Agent_579,5,Fair/Poor
2025-11-01T03:25:48.382640+00:00,Agent_580,1,Wrong direction
2025-11-01T03:26:06.768615+00:00,Agent_580,2,Fair/Poor
2025-11-01T03:26:08.095313+00:00,Agent_580,3,Fair/Poor
2025-11-01T03:28:20.815641+00:00,Agent_580,4,Good
2025-11-01T03:28:21.453650+00:00,Agent_580,5,Fair/Poor
2025-11-01T03:28:21.873723+00:00,Agent_581,1,Wrong direction
2025-11-01T03:28:22.276441+00:00,Agent_581,2,Good
2025-11-01T03:28:22.942500+00:00,Agent_581,3,Fair/Poor
2025-11-01T03:28:23.887034+00:00,Agent_581,4,Fair/Poor
2025-11-01T03:28:24.446724+00:00,Agent_581,5,Excellent/Very good
2025-11-01T03:28:25.420816+00:00,Agent_582,1,Wrong direction
2025-11-01T03:28:25.924086+00:00,Agent_582,2,Good
2025-11-01T03:28:26.540478+00:00,Agent_582,3,Fair/Poor
2025-11-01T03:28:26.968383+00:00,Agent_582,4,Good
2025-11-01T03:28:27.564154+00:00,Agent_582,5,Fair/Poor
2025-11-01T03:28:28.510578+00:00,Agent_583,1,Wrong direction
2025-11-01T03:28:29.017560+00:00,Agent_583,2,Good
2025-11-01T03:28:29.612508+00:00,Agent_583,3,Fair/Poor
2025-11-01T03:28:31.160961+00:00,Agent_583,4,Good
2025-11-01T03:28:49.393290+00:00,Agent_583,5,Fair/Poor
2025-11-01T03:28:49.946393+00:00,Agent_584,1,Wrong direction
2025-11-01T03:28:50.377190+00:00,Agent_584,2,Good
2025-11-01T03:28:59.638126+00:00,Agent_584,3,Fair/Poor
2025-11-01T03:29:08.995346+00:00,Agent_584,4,Good
2025-11-01T03:29:18.674653+00:00,Agent_584,5,Fair/Poor
2025-11-01T03:29:19.764668+00:00,Agent_585,1,Wrong direction
2025-11-01T03:29:29.074243+00:00,Agent_585,2,Good
2025-11-01T03:29:47.347863+00:00,Agent_585,3,Good
2025-11-01T03:29:56.670907+00:00,Agent_585,4,Good
2025-11-01T03:29:57.060833+00:00,Agent_585,5,Fair/Poor
2025-11-01T03:30:15.090473+00:00,Agent_586,1,Right direction
2025-11-01T03:30:15.603044+00:00,Agent_586,2,Good
2025-11-01T03:30:24.924909+00:00,Agent_586,3,Fair/Poor
2025-11-01T03:30:25.377925+00:00,Agent_586,4,Good
2025-11-01T03:30:34.702240+00:00,Agent_586,5,Not sure
2025-11-01T03:30:53.088095+00:00,Agent_587,1,Wrong direction
2025-11-01T03:30:53.531601+00:00,Agent_587,2,Good
2025-11-01T03:30:54.007899+00:00,Agent_587,3,Fair/Poor
2025-11-01T03:30:54.355901+00:00,Agent_587,4,Good
2025-11-01T03:31:12.131748+00:00,Agent_587,5,Not sure
2025-11-01T03:31:12.994729+00:00,Agent_588,1,Wrong direction
2025-11-01T03:31:30.811207+00:00,Agent_588,2,Not sure
2025-11-01T03:31:31.221703+00:00,Agent_588,3,Good
2025-11-01T03:31:31.745628+00:00,Agent_588,4,Fair/Poor
2025-11-01T03:31:32.211623+00:00,Agent_588,5,Good
2025-11-01T03:31:41.700945+00:00,Agent_589,1,No opinion
2025-11-01T03:31:59.521207+00:00,Agent_589,2,Fair/Poor
2025-11-01T03:32:08.964808+00:00,Agent_589,3,Fair/Poor
2025-11-01T03:32:09.485310+00:00,Agent_589,4,Good
2025-11-01T03:32:09.949850+00:00,Agent_589,5,Fair/Poor
2025-11-01T03:32:27.957830+00:00,Agent_590,1,Right direction
2025-11-01T03:32:28.421835+00:00,Agent_590,2,Good
2025-11-01T03:32:46.854936+00:00,Agent_590,3,Fair/Poor
2025-11-01T03:32:47.391313+00:00,Agent_590,4,Fair/Poor
2025-11-01T03:32:47.738659+00:00,Agent_590,5,Fair/Poor
2025-11-01T03:33:05.976759+00:00,Agent_591,1,Wrong direction
2025-11-01T03:33:15.282956+00:00,Agent_591,2,Fair/Poor
2025-11-01T03:33:15.752435+00:00,Agent_591,3,Fair/Poor
2025-11-01T03:33:16.263888+00:00,Agent_591,4,Good
2025-11-01T03:33:16.688761+00:00,Agent_591,5,Fair/Poor
2025-11-01T03:33:17.394090+00:00,Agent_592,1,Wrong direction
2025-11-01T03:33:17.828935+00:00,Agent_592,2,Good
2025-11-01T03:33:36.003972+00:00,Agent_592,3,Fair/Poor
2025-11-01T03:33:36.762219+00:00,Agent_592,4,Good
2025-11-01T03:33:46.059427+00:00,Agent_592,5,Fair/Poor
2025-11-01T03:34:03.929190+00:00,Agent_593,1,Wrong direction
2025-11-01T03:34:22.021694+00:00,Agent_593,2,Good
2025-11-01T03:34:40.163306+00:00,Agent_593,3,Fair/Poor
2025-11-01T03:34:40.737282+00:00,Agent_593,4,Fair/Poor
2025-11-01T03:34:50.263218+00:00,Agent_593,5,Fair/Poor
2025-11-01T03:34:50.817160+00:00,Agent_594,1,Wrong direction
2025-11-01T03:35:09.244474+00:00,Agent_594,2,Fair/Poor
2025-11-01T03:35:27.057317+00:00,Agent_594,3,Fair/Poor
2025-11-01T03:35:36.789842+00:00,Agent_594,4,Good
2025-11-01T03:35:37.295799+00:00,Agent_594,5,Fair/Poor
2025-11-01T03:35:37.732391+00:00,Agent_595,1,Wrong direction
2025-11-01T03:35:47.041534+00:00,Agent_595,2,Good
2025-11-01T03:35:47.488450+00:00,Agent_595,3,Fair/Poor
2025-11-01T03:36:05.676082+00:00,Agent_595,4,Good
2025-11-01T03:36:06.253413+00:00,Agent_595,5,Fair/Poor
2025-11-01T03:36:06.650052+00:00,Agent_596,1,Wrong direction
2025-11-01T03:36:07.305725+00:00,Agent_596,2,Fair/Poor
2025-11-01T03:36:16.632005+00:00,Agent_596,3,Good
2025-11-01T03:36:17.207279+00:00,Agent_596,4,Fair/Poor
2025-11-01T03:36:35.087297+00:00,Agent_596,5,Good
2025-11-01T03:36:52.869156+00:00,Agent_597,1,No opinion
2025-11-01T03:37:02.402925+00:00,Agent_597,2,Fair/Poor
2025-11-01T03:37:02.916214+00:00,Agent_597,3,Fair/Poor
2025-11-01T03:37:03.592833+00:00,Agent_597,4,Good
2025-11-01T03:37:21.647942+00:00,Agent_597,5,Fair/Poor
2025-11-01T03:37:30.990211+00:00,Agent_598,1,Wrong direction
2025-11-01T03:37:31.430549+00:00,Agent_598,2,Good
2025-11-01T03:37:49.720343+00:00,Agent_598,3,Fair/Poor
2025-11-01T03:37:59.148765+00:00,Agent_598,4,Fair/Poor
2025-11-01T03:38:08.551730+00:00,Agent_598,5,Not sure
2025-11-01T03:38:09.074082+00:00,Agent_599,1,Wrong direction
2025-11-01T03:38:27.425259+00:00,Agent_599,2,Fair/Poor
2025-11-01T03:38:27.888775+00:00,Agent_599,3,Fair/Poor
2025-11-01T03:38:37.189185+00:00,Agent_599,4,Good
2025-11-01T03:38:55.656822+00:00,Agent_599,5,Fair/Poor
2025-11-01T03:38:56.726895+00:00,Agent_600,1,Wrong direction
2025-11-01T03:38:57.281859+00:00,Agent_600,2,Good
2025-11-01T03:38:58.241129+00:00,Agent_600,3,Fair/Poor
2025-11-01T03:39:07.982985+00:00,Agent_600,4,Fair/Poor
2025-11-01T03:39:25.897110+00:00,Agent_600,5,Good
2025-11-01T03:39:35.183392+00:00,Agent_601,1,Wrong direction
2025-11-01T03:39:44.919233+00:00,Agent_601,2,Good
2025-11-01T03:39:45.345858+00:00,Agent_601,3,Good
2025-11-01T03:39:45.706253+00:00,Agent_601,4,Good
2025-11-01T03:39:55.087818+00:00,Agent_601,5,Fair/Poor
2025-11-01T03:40:12.853323+00:00,Agent_602,1,Right direction
2025-11-01T03:40:13.346322+00:00,Agent_602,2,Good
2025-11-01T03:40:22.617841+00:00,Agent_602,3,Fair/Poor
2025-11-01T03:40:23.075326+00:00,Agent_602,4,Fair/Poor
2025-11-01T03:40:24.293640+00:00,Agent_602,5,Fair/Poor
2025-11-01T03:40:24.802487+00:00,Agent_603,1,Wrong direction
2025-11-01T03:40:34.176043+00:00,Agent_603,2,Fair/Poor
2025-11-01T03:40:51.954436+00:00,Agent_603,3,Excellent/Very good
2025-11-01T03:41:10.008071+00:00,Agent_603,4,Fair/Poor
2025-11-01T03:41:10.443032+00:00,Agent_603,5,Fair/Poor
2025-11-01T03:41:28.573946+00:00,Agent_604,1,Wrong direction
2025-11-01T03:41:29.294569+00:00,Agent_604,2,Good
2025-11-01T03:41:47.780380+00:00,Agent_604,3,Fair/Poor
2025-11-01T03:41:48.362493+00:00,Agent_604,4,Fair/Poor
2025-11-01T03:41:48.873980+00:00,Agent_604,5,Fair/Poor
2025-11-01T03:41:58.666103+00:00,Agent_605,1,No opinion
2025-11-01T03:42:08.065983+00:00,Agent_605,2,Good
2025-11-01T03:42:17.806204+00:00,Agent_605,3,Fair/Poor
2025-11-01T03:42:18.345042+00:00,Agent_605,4,Good
2025-11-01T03:42:36.477203+00:00,Agent_605,5,Fair/Poor
2025-11-01T03:42:37.146509+00:00,Agent_606,1,Wrong direction
2025-11-01T03:42:54.956453+00:00,Agent_606,2,Good
2025-11-01T03:42:55.564772+00:00,Agent_606,3,Good
2025-11-01T03:43:04.946465+00:00,Agent_606,4,Good
2025-11-01T03:43:14.486403+00:00,Agent_606,5,Fair/Poor
2025-11-01T03:43:24.047564+00:00,Agent_607,1,Wrong direction
2025-11-01T03:43:24.540732+00:00,Agent_607,2,Good
2025-11-01T03:43:42.281019+00:00,Agent_607,3,Not sure
2025-11-01T03:43:42.686187+00:00,Agent_607,4,Good
2025-11-01T03:43:43.221918+00:00,Agent_607,5,Fair/Poor
2025-11-01T03:43:43.923921+00:00,Agent_608,1,Wrong direction
2025-11-01T03:43:53.538021+00:00,Agent_608,2,Excellent/Very good
2025-11-01T03:43:54.074137+00:00,Agent_608,3,Fair/Poor
2025-11-01T03:44:03.475261+00:00,Agent_608,4,Good
2025-11-01T03:44:21.238896+00:00,Agent_608,5,Not sure
2025-11-01T03:44:39.081066+00:00,Agent_609,1,No opinion
2025-11-01T03:44:39.453084+00:00,Agent_609,2,Good
2025-11-01T03:44:40.641795+00:00,Agent_609,3,Fair/Poor
2025-11-01T03:44:50.165887+00:00,Agent_609,4,Fair/Poor
2025-11-01T03:44:50.581985+00:00,Agent_609,5,Fair/Poor
2025-11-01T03:44:51.464243+00:00,Agent_610,1,Wrong direction
2025-11-01T03:45:09.732196+00:00,Agent_610,2,Good
2025-11-01T03:45:28.061710+00:00,Agent_610,3,Fair/Poor
2025-11-01T03:45:37.431453+00:00,Agent_610,4,Fair/Poor
2025-11-01T03:45:37.942431+00:00,Agent_610,5,Fair/Poor
2025-11-01T03:45:56.428672+00:00,Agent_611,1,Wrong direction
2025-11-01T03:45:56.820875+00:00,Agent_611,2,Good
2025-11-01T03:46:15.131025+00:00,Agent_611,3,Good
2025-11-01T03:46:15.537676+00:00,Agent_611,4,Fair/Poor
2025-11-01T03:46:33.803634+00:00,Agent_611,5,Fair/Poor
2025-11-01T03:46:34.201059+00:00,Agent_612,1,No opinion
2025-11-01T03:46:43.834823+00:00,Agent_612,2,Good
2025-11-01T03:46:44.312434+00:00,Agent_612,3,Fair/Poor
2025-11-01T03:46:44.784983+00:00,Agent_612,4,Fair/Poor
2025-11-01T03:46:45.497471+00:00,Agent_612,5,Fair/Poor
2025-11-01T03:46:46.050066+00:00,Agent_613,1,Wrong direction
2025-11-01T03:47:03.901182+00:00,Agent_613,2,Good
2025-11-01T03:47:21.704541+00:00,Agent_613,3,Good
2025-11-01T03:47:22.220790+00:00,Agent_613,4,Fair/Poor
2025-11-01T03:47:40.043208+00:00,Agent_613,5,Not sure
2025-11-01T03:47:40.459845+00:00,Agent_614,1,Wrong direction
2025-11-01T03:47:40.897634+00:00,Agent_614,2,Good
2025-11-01T03:47:41.250612+00:00,Agent_614,3,Fair/Poor
2025-11-01T03:47:50.518462+00:00,Agent_614,4,Good
2025-11-01T03:48:08.722696+00:00,Agent_614,5,Fair/Poor
2025-11-01T03:48:18.040815+00:00,Agent_615,1,No opinion
2025-11-01T03:48:27.466671+00:00,Agent_615,2,Good
2025-11-01T03:48:36.899432+00:00,Agent_615,3,Fair/Poor
2025-11-01T03:48:37.338743+00:00,Agent_615,4,Good
2025-11-01T03:48:55.107300+00:00,Agent_615,5,Fair/Poor
2025-11-01T03:49:04.333624+00:00,Agent_616,1,Wrong direction
2025-11-01T03:49:04.828036+00:00,Agent_616,2,Fair/Poor
2025-11-01T03:49:05.462707+00:00,Agent_616,3,Fair/Poor
2025-11-01T03:49:23.549420+00:00,Agent_616,4,Fair/Poor
2025-11-01T03:49:24.028470+00:00,Agent_616,5,Fair/Poor
2025-11-01T03:49:41.926409+00:00,Agent_617,1,No opinion
2025-11-01T03:49:42.363132+00:00,Agent_617,2,Good
2025-11-01T03:50:00.435295+00:00,Agent_617,3,Good
2025-11-01T03:50:00.952755+00:00,Agent_617,4,Good
2025-11-01T03:50:01.406920+00:00,Agent_617,5,Fair/Poor
2025-11-01T03:50:01.895870+00:00,Agent_618,1,Wrong direction
2025-11-01T03:50:02.343253+00:00,Agent_618,2,Good
2025-11-01T03:50:20.103500+00:00,Agent_618,3,Not sure
2025-11-01T03:50:20.418538+00:00,Agent_618,4,Good
2025-11-01T03:50:38.210689+00:00,Agent_618,5,Fair/Poor
2025-11-01T03:50:47.489234+00:00,Agent_619,1,Wrong direction
2025-11-01T03:50:48.052873+00:00,Agent_619,2,Good
2025-11-01T03:50:57.579730+00:00,Agent_619,3,Fair/Poor
2025-11-01T03:50:58.090634+00:00,Agent_619,4,Fair/Poor
2025-11-01T03:51:15.874479+00:00,Agent_619,5,Excellent/Very good
2025-11-01T03:51:16.251975+00:00,Agent_620,1,Wrong direction
2025-11-01T03:51:25.591687+00:00,Agent_620,2,Fair/Poor
2025-11-01T03:51:35.178310+00:00,Agent_620,3,Fair/Poor
2025-11-01T03:51:35.695548+00:00,Agent_620,4,Good
2025-11-01T03:51:36.226400+00:00,Agent_620,5,Not sure
2025-11-01T03:51:54.018962+00:00,Agent_621,1,Wrong direction
2025-11-01T03:51:54.577914+00:00,Agent_621,2,Good
2025-11-01T03:51:55.011433+00:00,Agent_621,3,Fair/Poor
2025-11-01T03:52:13.158236+00:00,Agent_621,4,Good
2025-11-01T03:52:22.581191+00:00,Agent_621,5,Fair/Poor
2025-11-01T03:52:32.015943+00:00,Agent_622,1,Wrong direction
2025-11-01T03:52:32.553261+00:00,Agent_622,2,Good
2025-11-01T03:52:33.107287+00:00,Agent_622,3,Fair/Poor
2025-11-01T03:52:51.276394+00:00,Agent_622,4,Good
2025-11-01T03:53:00.809826+00:00,Agent_622,5,Excellent/Very good
2025-11-01T03:53:01.457050+00:00,Agent_623,1,Right direction
2025-11-01T03:53:19.694389+00:00,Agent_623,2,Fair/Poor
2025-11-01T03:53:20.267565+00:00,Agent_623,3,Fair/Poor
2025-11-01T03:53:20.610151+00:00,Agent_623,4,Good
2025-11-01T03:53:38.842667+00:00,Agent_623,5,Excellent/Very good
2025-11-01T03:53:39.332223+00:00,Agent_624,1,Right direction
2025-11-01T03:53:57.538774+00:00,Agent_624,2,Good
2025-11-01T03:54:15.914628+00:00,Agent_624,3,Good
2025-11-01T03:54:25.493911+00:00,Agent_624,4,Good
2025-11-01T03:54:26.032105+00:00,Agent_624,5,Fair/Poor
2025-11-01T03:54:27.138964+00:00,Agent_625,1,Wrong direction
2025-11-01T03:54:27.972019+00:00,Agent_625,2,Good
2025-11-01T03:54:46.200397+00:00,Agent_625,3,Fair/Poor
2025-11-01T03:54:47.152379+00:00,Agent_625,4,Good
2025-11-01T03:55:04.943074+00:00,Agent_625,5,Fair/Poor
2025-11-01T03:55:05.317812+00:00,Agent_626,1,No opinion
2025-11-01T03:55:05.716934+00:00,Agent_626,2,Fair/Poor
2025-11-01T03:55:15.072362+00:00,Agent_626,3,Fair/Poor
2025-11-01T03:55:33.192163+00:00,Agent_626,4,Fair/Poor
2025-11-01T03:55:42.463176+00:00,Agent_626,5,Good
2025-11-01T03:56:00.619489+00:00,Agent_627,1,Wrong direction
2025-11-01T03:56:01.112359+00:00,Agent_627,2,Good
2025-11-01T03:56:01.497835+00:00,Agent_627,3,Fair/Poor
2025-11-01T03:56:19.318637+00:00,Agent_627,4,Good
2025-11-01T03:56:19.790266+00:00,Agent_627,5,Fair/Poor
2025-11-01T03:56:29.615893+00:00,Agent_628,1,Right direction
2025-11-01T03:56:30.024181+00:00,Agent_628,2,Good
2025-11-01T03:56:30.493769+00:00,Agent_628,3,Fair/Poor
2025-11-01T03:56:48.751122+00:00,Agent_628,4,Fair/Poor
2025-11-01T03:56:58.067596+00:00,Agent_628,5,Fair/Poor
2025-11-01T03:57:07.417003+00:00,Agent_629,1,Wrong direction
